"Dental Pulp Necrosis", "Dental Pulp Necrosis"
"Disease Progression", "Disease Progression"
"Wilms Tumor", "Wilms Tumor"
"Adrenocortical Adenoma", "Adrenocortical Adenoma"
"Goldenhar Syndrome", "Goldenhar Syndrome"
"Trismus", "Trismus"
"Meniere Disease", "Meniere Disease"
"Aphakia", "Aphakia"
"Genomic Instability", "Genomic Instability"
"Neurotic Disorders", "Neurotic Disorders"
"Infratentorial Neoplasms", "Infratentorial Neoplasms"
"Toxoplasmosis, Cerebral", "Toxoplasmosis, Cerebral"
"Pulmonary Disease, Chronic Obstructive", "Pulmonary Disease, Chronic Obstructive"
"Translocation, Genetic", "Translocation, Genetic"
"Polycythemia", "Polycythemia"
"Pancreatic Neoplasms", "Pancreatic Neoplasms"
"Ventricular Dysfunction, Right", "Ventricular Dysfunction, Right"
"Embolism", "Embolism"
"Hypereosinophilic Syndrome", "Hypereosinophilic Syndrome"
"Precursor Cell Lymphoblastic Leukemia-Lymphoma", "Precursor Cell Lymphoblastic Leukemia-Lymphoma"
"Cerebral Amyloid Angiopathy", "Cerebral Amyloid Angiopathy"
"Histiocytoma, Benign Fibrous", "Histiocytoma, Benign Fibrous"
"Aortic Aneurysm, Thoracic", "Aortic Aneurysm, Thoracic"
"Infant, Premature, Diseases", "Infant, Premature, Diseases"
"Dysbiosis", "Dysbiosis"
"Ectodermal Dysplasia", "Ectodermal Dysplasia"
"Epidermodysplasia Verruciformis", "Epidermodysplasia Verruciformis"
"Cogan Syndrome", "Cogan Syndrome"
"Shock, Septic", "Shock, Septic"
"Hemoglobinuria, Paroxysmal", "Hemoglobinuria, Paroxysmal"
"Voice Disorders", "Voice Disorders"
"Impotence, Vasculogenic", "Impotence, Vasculogenic"
"Ureteral Diseases", "Ureteral Diseases"
"Vitreoretinopathy, Proliferative", "Vitreoretinopathy, Proliferative"
"Linear IgA Bullous Dermatosis", "Linear IgA Bullous Dermatosis"
"Pseudotumor Cerebri", "Pseudotumor Cerebri"
"Cell Transformation, Neoplastic", "Cell Transformation, Neoplastic"
"Hematologic Diseases", "Hematologic Diseases"
"Failure to Thrive", "Failure to Thrive"
"Vaginismus", "Vaginismus"
"Glossitis", "Glossitis"
"Epilepsy, Tonic-Clonic", "Epilepsy, Tonic-Clonic"
"Pituitary Diseases", "Pituitary Diseases"
"Krukenberg Tumor", "Krukenberg Tumor"
"Renal Insufficiency", "Renal Insufficiency"
"Paraparesis, Spastic", "Paraparesis, Spastic"
"Varicose Veins", "Varicose Veins"
"Adenoma, Liver Cell", "Adenoma, Liver Cell"
"Xanthomatosis", "Xanthomatosis"
"Rheumatoid Vasculitis", "Rheumatoid Vasculitis"
"Motor Disorders", "Motor Disorders"
"Subdural Effusion", "Subdural Effusion"
"Depressive Disorder, Major", "Depressive Disorder, Major"
"Akathisia, Drug-Induced", "Akathisia, Drug-Induced"
"Pulmonary Infarction", "Pulmonary Infarction"
"Sleep Deprivation", "Sleep Deprivation"
"Rhabdomyosarcoma, Alveolar", "Rhabdomyosarcoma, Alveolar"
"Albinism, Oculocutaneous", "Albinism, Oculocutaneous"
"Cholangiocarcinoma", "Cholangiocarcinoma"
"Hypertension, Pulmonary", "Hypertension, Pulmonary"
"Intracranial Embolism and Thrombosis", "Intracranial Embolism and Thrombosis"
"Hereditary Autoinflammatory Diseases", "Hereditary Autoinflammatory Diseases"
"Hernias, Diaphragmatic, Congenital", "Hernias, Diaphragmatic, Congenital"
"Periapical Diseases", "Periapical Diseases"
"Clostridium Infections", "Clostridium Infections"
"Drug-Seeking Behavior", "Drug-Seeking Behavior"
"Carcinoma, Giant Cell", "Carcinoma, Giant Cell"
"Pterygium", "Pterygium"
"Job Syndrome", "Job Syndrome"
"Cytomegalovirus Retinitis", "Cytomegalovirus Retinitis"
"Tauopathies", "Tauopathies"
"Precancerous Conditions", "Precancerous Conditions"
"Prosopagnosia", "Prosopagnosia"
"Colles' Fracture", "Colles' Fracture"
"Candidemia", "Candidemia"
"Leukemia, Biphenotypic, Acute", "Leukemia, Biphenotypic, Acute"
"Pulmonary Valve Insufficiency", "Pulmonary Valve Insufficiency"
"Asymptomatic Diseases", "Asymptomatic Diseases"
"Orbital Fractures", "Orbital Fractures"
"Hyperoxaluria", "Hyperoxaluria"
"Alcohol-Induced Disorders, Nervous System", "Alcohol-Induced Disorders, Nervous System"
"Leukemia, Prolymphocytic, B-Cell", "Leukemia, Prolymphocytic, B-Cell"
"Pentalogy of Cantrell", "Pentalogy of Cantrell"
"Tuberculosis, Lymph Node", "Tuberculosis, Lymph Node"
"Endocrine Gland Neoplasms", "Endocrine Gland Neoplasms"
"Digestive System Abnormalities", "Digestive System Abnormalities"
"Eczema", "Eczema"
"Ischemic Attack, Transient", "Ischemic Attack, Transient"
"Environmental Illness", "Environmental Illness"
"Chronic Disease", "Chronic Disease"
"Multicystic Dysplastic Kidney", "Multicystic Dysplastic Kidney"
"Hypertensive Retinopathy", "Hypertensive Retinopathy"
"Glycogen Storage Disease Type VI", "Glycogen Storage Disease Type VI"
"Lens Diseases", "Lens Diseases"
"Hypospadias", "Hypospadias"
"Childhood-Onset Fluency Disorder", "Childhood-Onset Fluency Disorder"
"Sensation Disorders", "Sensation Disorders"
"Rheumatoid Nodule", "Rheumatoid Nodule"
"Skin Diseases, Genetic", "Skin Diseases, Genetic"
"Sweat Gland Neoplasms", "Sweat Gland Neoplasms"
"Pelvic Girdle Pain", "Pelvic Girdle Pain"
"Platelet Storage Pool Deficiency", "Platelet Storage Pool Deficiency"
"Leiomyoma", "Leiomyoma"
"Trauma, Nervous System", "Trauma, Nervous System"
"Stomatitis, Herpetic", "Stomatitis, Herpetic"
"Tinea", "Tinea"
"Jaw, Edentulous, Partially", "Jaw, Edentulous, Partially"
"Pancreatitis, Acute Necrotizing", "Pancreatitis, Acute Necrotizing"
"Hydrophthalmos", "Hydrophthalmos"
"Hyperuricemia", "Hyperuricemia"
"Glomerulonephritis", "Glomerulonephritis"
"Arteriosclerosis Obliterans", "Arteriosclerosis Obliterans"
"Night Blindness", "Night Blindness"
"Bird Fancier's Lung", "Bird Fancier's Lung"
"Granuloma, Laryngeal", "Granuloma, Laryngeal"
"Uveitis, Posterior", "Uveitis, Posterior"
"Spinal Stenosis", "Spinal Stenosis"
"Gigantism", "Gigantism"
"Chilblains", "Chilblains"
"Puberty, Precocious", "Puberty, Precocious"
"Anomia", "Anomia"
"Failed Back Surgery Syndrome", "Failed Back Surgery Syndrome"
"Emergencies", "Emergencies"
"Keratosis, Actinic", "Keratosis, Actinic"
"Multiple Sclerosis", "Multiple Sclerosis"
"Tibial Fractures", "Tibial Fractures"
"Acromegaly", "Acromegaly"
"Hemorrhagic Fever, Crimean", "Hemorrhagic Fever, Crimean"
"Congenital Hypothyroidism", "Congenital Hypothyroidism"
"Popliteal Cyst", "Popliteal Cyst"
"Carcinoma, Bronchogenic", "Carcinoma, Bronchogenic"
"Mannosidase Deficiency Diseases", "Mannosidase Deficiency Diseases"
"Placenta Previa", "Placenta Previa"
"West Nile Fever", "West Nile Fever"
"Trigeminal Nerve Injuries", "Trigeminal Nerve Injuries"
"Neoplasms, Plasma Cell", "Neoplasms, Plasma Cell"
"Miosis", "Miosis"
"Problem Behavior", "Problem Behavior"
"Brain Injury, Chronic", "Brain Injury, Chronic"
"Lethargy", "Lethargy"
"Neuromuscular Manifestations", "Neuromuscular Manifestations"
"Avitaminosis", "Avitaminosis"
"Drug Hypersensitivity Syndrome", "Drug Hypersensitivity Syndrome"
"Hiccup", "Hiccup"
"Hand Deformities, Congenital", "Hand Deformities, Congenital"
"Hypotension", "Hypotension"
"Hemiplegia", "Hemiplegia"
"Pericarditis, Tuberculous", "Pericarditis, Tuberculous"
"Hypoxia, Brain", "Hypoxia, Brain"
"Adenoviridae Infections", "Adenoviridae Infections"
"Holoprosencephaly", "Holoprosencephaly"
"Fetal Death", "Fetal Death"
"Dementia, Vascular", "Dementia, Vascular"
"Diabetic Neuropathies", "Diabetic Neuropathies"
"Zenker Diverticulum", "Zenker Diverticulum"
"Hepatic Encephalopathy", "Hepatic Encephalopathy"
"Ventricular Dysfunction, Left", "Ventricular Dysfunction, Left"
"Affective Disorders, Psychotic", "Affective Disorders, Psychotic"
"Pneumonia, Staphylococcal", "Pneumonia, Staphylococcal"
"Peritonitis", "Peritonitis"
"Systemic Vasculitis", "Systemic Vasculitis"
"Metabolic Syndrome X", "Metabolic Syndrome X"
"Dyscalculia", "Dyscalculia"
"Sleep Apnea Syndromes", "Sleep Apnea Syndromes"
"Craniopharyngioma", "Craniopharyngioma"
"Radial Neuropathy", "Radial Neuropathy"
"Jaw, Edentulous", "Jaw, Edentulous"
"Ciguatera Poisoning", "Ciguatera Poisoning"
"Dental Deposits", "Dental Deposits"
"Diffuse Axonal Injury", "Diffuse Axonal Injury"
"Signs and Symptoms, Digestive", "Signs and Symptoms, Digestive"
"Skin Diseases", "Skin Diseases"
"Urinary Bladder Calculi", "Urinary Bladder Calculi"
"Rickets, Hypophosphatemic", "Rickets, Hypophosphatemic"
"Visceral Prolapse", "Visceral Prolapse"
"Disruptive, Impulse Control, and Conduct Disorders", "Disruptive, Impulse Control, and Conduct Disorders"
"Clubfoot", "Clubfoot"
"Somatosensory Disorders", "Somatosensory Disorders"
"Frontal Sinusitis", "Frontal Sinusitis"
"Hypergammaglobulinemia", "Hypergammaglobulinemia"
"Leukemia, Large Granular Lymphocytic", "Leukemia, Large Granular Lymphocytic"
"Heart Septal Defects", "Heart Septal Defects"
"Hand-Arm Vibration Syndrome", "Hand-Arm Vibration Syndrome"
"Kwashiorkor", "Kwashiorkor"
"Keratoconjunctivitis Sicca", "Keratoconjunctivitis Sicca"
"Anti-N-Methyl-D-Aspartate Receptor Encephalitis", "Anti-N-Methyl-D-Aspartate Receptor Encephalitis"
"Hallux Limitus", "Hallux Limitus"
"Inflammatory Bowel Diseases", "Inflammatory Bowel Diseases"
"Carotid Artery Diseases", "Carotid Artery Diseases"
"Liposarcoma, Myxoid", "Liposarcoma, Myxoid"
"Lacerations", "Lacerations"
"Helminthiasis", "Helminthiasis"
"Heart Valve Diseases", "Heart Valve Diseases"
"Malignant Carcinoid Syndrome", "Malignant Carcinoid Syndrome"
"Cardiovascular Abnormalities", "Cardiovascular Abnormalities"
"Bloom Syndrome", "Bloom Syndrome"
"Lymphangioleiomyomatosis", "Lymphangioleiomyomatosis"
"Leukemia, Neutrophilic, Chronic", "Leukemia, Neutrophilic, Chronic"
"Hyperlipidemias", "Hyperlipidemias"
"Malocclusion", "Malocclusion"
"Zellweger Syndrome", "Zellweger Syndrome"
"Morning Sickness", "Morning Sickness"
"Splenic Rupture", "Splenic Rupture"
"Nervous System Diseases", "Nervous System Diseases"
"Chest Pain", "Chest Pain"
"Multiple Trauma", "Multiple Trauma"
"Endocardial Cushion Defects", "Endocardial Cushion Defects"
"Infection", "Infection"
"Malaria, Cerebral", "Malaria, Cerebral"
"Hereditary Central Nervous System Demyelinating Diseases", "Hereditary Central Nervous System Demyelinating Diseases"
"Spondylitis, Ankylosing", "Spondylitis, Ankylosing"
"Thiamine Deficiency", "Thiamine Deficiency"
"Heart Failure, Diastolic", "Heart Failure, Diastolic"
"Corneal Neovascularization", "Corneal Neovascularization"
"Granuloma Annulare", "Granuloma Annulare"
"Hot Flashes", "Hot Flashes"
"Acid-Base Imbalance", "Acid-Base Imbalance"
"Cranial Nerve Diseases", "Cranial Nerve Diseases"
"Mixed Tumor, Mesodermal", "Mixed Tumor, Mesodermal"
"Carcinoma, Papillary", "Carcinoma, Papillary"
"Hypophosphatemia", "Hypophosphatemia"
"Ameloblastoma", "Ameloblastoma"
"Heart Septal Defects, Atrial", "Heart Septal Defects, Atrial"
"Restless Legs Syndrome", "Restless Legs Syndrome"
"Maxillary Sinus Neoplasms", "Maxillary Sinus Neoplasms"
"Niemann-Pick Disease, Type A", "Niemann-Pick Disease, Type A"
"Unilateral Breast Neoplasms", "Unilateral Breast Neoplasms"
"Gardner Syndrome", "Gardner Syndrome"
"Glucose Intolerance", "Glucose Intolerance"
"Adenomyosis", "Adenomyosis"
"Behavior, Addictive", "Behavior, Addictive"
"Guillain-Barre Syndrome", "Guillain-Barre Syndrome"
"Netherton Syndrome", "Netherton Syndrome"
"Carcinoma, Verrucous", "Carcinoma, Verrucous"
"Molluscum Contagiosum", "Molluscum Contagiosum"
"Atrioventricular Block", "Atrioventricular Block"
"Monoclonal Gammopathy of Undetermined Significance", "Monoclonal Gammopathy of Undetermined Significance"
"Sialorrhea", "Sialorrhea"
"Gallbladder Diseases", "Gallbladder Diseases"
"Foot-and-Mouth Disease", "Foot-and-Mouth Disease"
"Geographic Atrophy", "Geographic Atrophy"
"Crush Injuries", "Crush Injuries"
"Carcinoma, Transitional Cell", "Carcinoma, Transitional Cell"
"Hypoproteinemia", "Hypoproteinemia"
"Trophoblastic Tumor, Placental Site", "Trophoblastic Tumor, Placental Site"
"Suicide", "Suicide"
"Parasitic Diseases", "Parasitic Diseases"
"Femoral Neck Fractures", "Femoral Neck Fractures"
"Factor XII Deficiency", "Factor XII Deficiency"
"Elliptocytosis, Hereditary", "Elliptocytosis, Hereditary"
"Ichthyosis, X-Linked", "Ichthyosis, X-Linked"
"Hematoma, Epidural, Cranial", "Hematoma, Epidural, Cranial"
"Hypotension, Orthostatic", "Hypotension, Orthostatic"
"Kidney Diseases, Cystic", "Kidney Diseases, Cystic"
"Skin Diseases, Papulosquamous", "Skin Diseases, Papulosquamous"
"Spinal Curvatures", "Spinal Curvatures"
"Cryopyrin-Associated Periodic Syndromes", "Cryopyrin-Associated Periodic Syndromes"
"Uterine Cervicitis", "Uterine Cervicitis"
"Spider Bites", "Spider Bites"
"Fractures, Open", "Fractures, Open"
"Fractures, Multiple", "Fractures, Multiple"
"Rhinitis, Atrophic", "Rhinitis, Atrophic"
"Meningitis, Meningococcal", "Meningitis, Meningococcal"
"Blepharitis", "Blepharitis"
"Nephrotic Syndrome", "Nephrotic Syndrome"
"Facial Injuries", "Facial Injuries"
"Bruxism", "Bruxism"
"Meningitis, Pneumococcal", "Meningitis, Pneumococcal"
"Edema", "Edema"
"Mycoses", "Mycoses"
"Kasabach-Merritt Syndrome", "Kasabach-Merritt Syndrome"
"Gagging", "Gagging"
"Arnold-Chiari Malformation", "Arnold-Chiari Malformation"
"Dental Pulp Exposure", "Dental Pulp Exposure"
"Cystinuria", "Cystinuria"
"Eczema, Dyshidrotic", "Eczema, Dyshidrotic"
"Chemotherapy-Induced Febrile Neutropenia", "Chemotherapy-Induced Febrile Neutropenia"
"Paramyxoviridae Infections", "Paramyxoviridae Infections"
"Vulvodynia", "Vulvodynia"
"Giant Cell Tumor of Tendon Sheath", "Giant Cell Tumor of Tendon Sheath"
"Ichthyosis, Lamellar", "Ichthyosis, Lamellar"
"Pancreatitis, Alcoholic", "Pancreatitis, Alcoholic"
"Vaginosis, Bacterial", "Vaginosis, Bacterial"
"Nutrition Disorders", "Nutrition Disorders"
"Metabolic Side Effects of Drugs and Substances", "Metabolic Side Effects of Drugs and Substances"
"Anxiety, Separation", "Anxiety, Separation"
"Metaplasia", "Metaplasia"
"Hyperphosphatemia", "Hyperphosphatemia"
"Cardiomyopathy, Dilated", "Cardiomyopathy, Dilated"
"Myoglobinuria", "Myoglobinuria"
"Hamartoma", "Hamartoma"
"ST Elevation Myocardial Infarction", "ST Elevation Myocardial Infarction"
"Dermatitis", "Dermatitis"
"Hyperostosis, Diffuse Idiopathic Skeletal", "Hyperostosis, Diffuse Idiopathic Skeletal"
"Joint Instability", "Joint Instability"
"Otorhinolaryngologic Neoplasms", "Otorhinolaryngologic Neoplasms"
"Adams-Stokes Syndrome", "Adams-Stokes Syndrome"
"Disseminated Intravascular Coagulation", "Disseminated Intravascular Coagulation"
"Schistosomiasis haematobia", "Schistosomiasis haematobia"
"Hemangiosarcoma", "Hemangiosarcoma"
"Tremor", "Tremor"
"Glycogen Storage Disease Type V", "Glycogen Storage Disease Type V"
"Trichothiodystrophy Syndromes", "Trichothiodystrophy Syndromes"
"Vaginal Diseases", "Vaginal Diseases"
"Glycogen Storage Disease Type III", "Glycogen Storage Disease Type III"
"Osteoma, Osteoid", "Osteoma, Osteoid"
"Poisoning", "Poisoning"
"Joint Diseases", "Joint Diseases"
"Starvation", "Starvation"
"Uveitis, Intermediate", "Uveitis, Intermediate"
"Leukopenia", "Leukopenia"
"Nephritis", "Nephritis"
"Suicide, Attempted", "Suicide, Attempted"
"Bites, Human", "Bites, Human"
"Parental Death", "Parental Death"
"Angina, Stable", "Angina, Stable"
"Pregnancy, Interstitial", "Pregnancy, Interstitial"
"Pleural Effusion, Malignant", "Pleural Effusion, Malignant"
"Cholecystitis, Acute", "Cholecystitis, Acute"
"Colonic Polyps", "Colonic Polyps"
"Oral Submucous Fibrosis", "Oral Submucous Fibrosis"
"Migraine Disorders", "Migraine Disorders"
"Respiratory Aspiration", "Respiratory Aspiration"
"Aneurysm, Dissecting", "Aneurysm, Dissecting"
"Cerebral Palsy", "Cerebral Palsy"
"Endocarditis", "Endocarditis"
"Protein C Deficiency", "Protein C Deficiency"
"Rectal Neoplasms", "Rectal Neoplasms"
"Tuberculosis, Central Nervous System", "Tuberculosis, Central Nervous System"
"Thrombocytosis", "Thrombocytosis"
"Nevus", "Nevus"
"Hypopigmentation", "Hypopigmentation"
"Croup", "Croup"
"Truncus Arteriosus, Persistent", "Truncus Arteriosus, Persistent"
"Esophageal Stenosis", "Esophageal Stenosis"
"Tooth Fractures", "Tooth Fractures"
"Pseudohypoaldosteronism", "Pseudohypoaldosteronism"
"Nephrogenic Fibrosing Dermopathy", "Nephrogenic Fibrosing Dermopathy"
"Duodenitis", "Duodenitis"
"Mandibular Neoplasms", "Mandibular Neoplasms"
"Laryngomalacia", "Laryngomalacia"
"Paraneoplastic Syndromes", "Paraneoplastic Syndromes"
"Hoarding Disorder", "Hoarding Disorder"
"Seminoma", "Seminoma"
"Organophosphate Poisoning", "Organophosphate Poisoning"
"Gout", "Gout"
"Rheumatic Heart Disease", "Rheumatic Heart Disease"
"Neuroectodermal Tumors, Primitive", "Neuroectodermal Tumors, Primitive"
"Carcinoma, Renal Cell", "Carcinoma, Renal Cell"
"Shock, Hemorrhagic", "Shock, Hemorrhagic"
"Bartter Syndrome", "Bartter Syndrome"
"Adenocarcinoma, Sebaceous", "Adenocarcinoma, Sebaceous"
"Flavivirus Infections", "Flavivirus Infections"
"Nematode Infections", "Nematode Infections"
"Neoplasm Recurrence, Local", "Neoplasm Recurrence, Local"
"Articulation Disorders", "Articulation Disorders"
"Anemia, Hemolytic, Congenital Nonspherocytic", "Anemia, Hemolytic, Congenital Nonspherocytic"
"Neuroma", "Neuroma"
"Dacryocystitis", "Dacryocystitis"
"Thoracic Diseases", "Thoracic Diseases"
"Wasting Disease, Chronic", "Wasting Disease, Chronic"
"Mobility Limitation", "Mobility Limitation"
"Nails, Ingrown", "Nails, Ingrown"
"Invasive Fungal Infections", "Invasive Fungal Infections"
"Exfoliation Syndrome", "Exfoliation Syndrome"
"Mitochondrial Encephalomyopathies", "Mitochondrial Encephalomyopathies"
"Cholesteatoma, Middle Ear", "Cholesteatoma, Middle Ear"
"Cryptococcosis", "Cryptococcosis"
"Ileitis", "Ileitis"
"Acute-On-Chronic Liver Failure", "Acute-On-Chronic Liver Failure"
"Intestinal Fistula", "Intestinal Fistula"
"Community-Acquired Infections", "Community-Acquired Infections"
"Antithrombin III Deficiency", "Antithrombin III Deficiency"
"Arthrogryposis", "Arthrogryposis"
"Infarction, Posterior Cerebral Artery", "Infarction, Posterior Cerebral Artery"
"Neurogenic Inflammation", "Neurogenic Inflammation"
"Ataxia", "Ataxia"
"Genetic Diseases, X-Linked", "Genetic Diseases, X-Linked"
"Chickenpox", "Chickenpox"
"Child Nutrition Disorders", "Child Nutrition Disorders"
"Creutzfeldt-Jakob Syndrome", "Creutzfeldt-Jakob Syndrome"
"Diabetic Coma", "Diabetic Coma"
"Ankle Injuries", "Ankle Injuries"
"Optic Neuritis", "Optic Neuritis"
"Pneumonia, Pneumococcal", "Pneumonia, Pneumococcal"
"Barrett Esophagus", "Barrett Esophagus"
"Papilledema", "Papilledema"
"Leukemia, Prolymphocytic, T-Cell", "Leukemia, Prolymphocytic, T-Cell"
"Talipes", "Talipes"
"Pheochromocytoma", "Pheochromocytoma"
"Foreign Bodies", "Foreign Bodies"
"Hermanski-Pudlak Syndrome", "Hermanski-Pudlak Syndrome"
"Carpal Tunnel Syndrome", "Carpal Tunnel Syndrome"
"Atrial Fibrillation", "Atrial Fibrillation"
"Acinetobacter Infections", "Acinetobacter Infections"
"Osteochondrodysplasias", "Osteochondrodysplasias"
"Carcinoma, Small Cell", "Carcinoma, Small Cell"
"Carcinoma, Intraductal, Noninfiltrating", "Carcinoma, Intraductal, Noninfiltrating"
"Tooth Loss", "Tooth Loss"
"Benign Paroxysmal Positional Vertigo", "Benign Paroxysmal Positional Vertigo"
"Epilepsy, Generalized", "Epilepsy, Generalized"
"DiGeorge Syndrome", "DiGeorge Syndrome"
"Hypertrophy", "Hypertrophy"
"Hypoparathyroidism", "Hypoparathyroidism"
"Dumping Syndrome", "Dumping Syndrome"
"Pleural Effusion", "Pleural Effusion"
"Melanosis", "Melanosis"
"Waldenstrom Macroglobulinemia", "Waldenstrom Macroglobulinemia"
"Myotonia", "Myotonia"
"Pre-Eclampsia", "Pre-Eclampsia"
"Hyperhomocysteinemia", "Hyperhomocysteinemia"
"Complex Regional Pain Syndromes", "Complex Regional Pain Syndromes"
"Acidosis, Lactic", "Acidosis, Lactic"
"Coccidioidomycosis", "Coccidioidomycosis"
"Nevus, Blue", "Nevus, Blue"
"Bronchitis, Chronic", "Bronchitis, Chronic"
"Femoracetabular Impingement", "Femoracetabular Impingement"
"Lipidoses", "Lipidoses"
"Neoplasm, Residual", "Neoplasm, Residual"
"Lupus Vasculitis, Central Nervous System", "Lupus Vasculitis, Central Nervous System"
"Diaper Rash", "Diaper Rash"
"Lecithin Acyltransferase Deficiency", "Lecithin Acyltransferase Deficiency"
"Obsessive Hoarding", "Obsessive Hoarding"
"Niemann-Pick Disease, Type B", "Niemann-Pick Disease, Type B"
"Hypobetalipoproteinemias", "Hypobetalipoproteinemias"
"Brain Diseases, Metabolic", "Brain Diseases, Metabolic"
"Hepatitis B", "Hepatitis B"
"Craniocerebral Trauma", "Craniocerebral Trauma"
"Carcinoma, Merkel Cell", "Carcinoma, Merkel Cell"
"Dyslexia, Acquired", "Dyslexia, Acquired"
"Angioedemas, Hereditary", "Angioedemas, Hereditary"
"Peutz-Jeghers Syndrome", "Peutz-Jeghers Syndrome"
"Cocaine-Related Disorders", "Cocaine-Related Disorders"
"Choledocholithiasis", "Choledocholithiasis"
"Water Intoxication", "Water Intoxication"
"Hyalinosis, Systemic", "Hyalinosis, Systemic"
"Coccidiosis", "Coccidiosis"
"Non-alcoholic Fatty Liver Disease", "Non-alcoholic Fatty Liver Disease"
"Hydrocephalus, Normal Pressure", "Hydrocephalus, Normal Pressure"
"Fat Necrosis", "Fat Necrosis"
"Critical Illness", "Critical Illness"
"Liver Diseases, Alcoholic", "Liver Diseases, Alcoholic"
"Neurocognitive Disorders", "Neurocognitive Disorders"
"Elephantiasis", "Elephantiasis"
"Vulvovaginitis", "Vulvovaginitis"
"Glucosephosphate Dehydrogenase Deficiency", "Glucosephosphate Dehydrogenase Deficiency"
"Pyuria", "Pyuria"
"Impulsive Behavior", "Impulsive Behavior"
"Tooth Migration", "Tooth Migration"
"Parasomnias", "Parasomnias"
"Giardiasis", "Giardiasis"
"Neoplasms, Radiation-Induced", "Neoplasms, Radiation-Induced"
"Extravasation of Diagnostic and Therapeutic Materials", "Extravasation of Diagnostic and Therapeutic Materials"
"Focal Nodular Hyperplasia", "Focal Nodular Hyperplasia"
"Mutism", "Mutism"
"Liver Neoplasms, Experimental", "Liver Neoplasms, Experimental"
"Gender Dysphoria", "Gender Dysphoria"
"Pyelectasis", "Pyelectasis"
"Hip Fractures", "Hip Fractures"
"Signs and Symptoms, Respiratory", "Signs and Symptoms, Respiratory"
"Scabies", "Scabies"
"Neuromyelitis Optica", "Neuromyelitis Optica"
"Bulimia", "Bulimia"
"Lipomatosis, Multiple Symmetrical", "Lipomatosis, Multiple Symmetrical"
"Hordeolum", "Hordeolum"
"Optic Atrophy, Hereditary, Leber", "Optic Atrophy, Hereditary, Leber"
"Deglutition Disorders", "Deglutition Disorders"
"Biliary Fistula", "Biliary Fistula"
"Retinal Vasculitis", "Retinal Vasculitis"
"Testicular Neoplasms", "Testicular Neoplasms"
"Calciphylaxis", "Calciphylaxis"
"Mycoplasma Infections", "Mycoplasma Infections"
"Anaphylaxis", "Anaphylaxis"
"HTLV-II Infections", "HTLV-II Infections"
"Mitral Valve Stenosis", "Mitral Valve Stenosis"
"Hematoma", "Hematoma"
"Vipoma", "Vipoma"
"HIV Infections", "HIV Infections"
"Encephalitis, Herpes Simplex", "Encephalitis, Herpes Simplex"
"Hypocapnia", "Hypocapnia"
"Peptic Ulcer Hemorrhage", "Peptic Ulcer Hemorrhage"
"Colonic Neoplasms", "Colonic Neoplasms"
"Costello Syndrome", "Costello Syndrome"
"Hydrothorax", "Hydrothorax"
"Glycogen Storage Disease Type VII", "Glycogen Storage Disease Type VII"
"Purpura, Thrombocytopenic", "Purpura, Thrombocytopenic"
"Cataract", "Cataract"
"Hemolytic-Uremic Syndrome", "Hemolytic-Uremic Syndrome"
"Dental Occlusion, Traumatic", "Dental Occlusion, Traumatic"
"Corneal Dystrophies, Hereditary", "Corneal Dystrophies, Hereditary"
"Hemoglobin C Disease", "Hemoglobin C Disease"
"Urinary Tract Infections", "Urinary Tract Infections"
"XYY Karyotype", "XYY Karyotype"
"Trichuriasis", "Trichuriasis"
"Skull Fractures", "Skull Fractures"
"Homocystinuria", "Homocystinuria"
"Tuberculosis, Multidrug-Resistant", "Tuberculosis, Multidrug-Resistant"
"Small Fiber Neuropathy", "Small Fiber Neuropathy"
"Drug Overdose", "Drug Overdose"
"Alcoholic Intoxication", "Alcoholic Intoxication"
"Lymphatic Diseases", "Lymphatic Diseases"
"Anastomotic Leak", "Anastomotic Leak"
"Phosphorus Metabolism Disorders", "Phosphorus Metabolism Disorders"
"Lupus Erythematosus, Discoid", "Lupus Erythematosus, Discoid"
"Bulimia Nervosa", "Bulimia Nervosa"
"Spondylarthropathies", "Spondylarthropathies"
"Gingivitis", "Gingivitis"
"Endocarditis, Bacterial", "Endocarditis, Bacterial"
"Susac Syndrome", "Susac Syndrome"
"Night Terrors", "Night Terrors"
"Uveitis", "Uveitis"
"Retroperitoneal Neoplasms", "Retroperitoneal Neoplasms"
"Insomnia, Fatal Familial", "Insomnia, Fatal Familial"
"Liver Abscess, Amebic", "Liver Abscess, Amebic"
"Blood Coagulation Disorders, Inherited", "Blood Coagulation Disorders, Inherited"
"Leiomyomatosis", "Leiomyomatosis"
"Lipid Metabolism, Inborn Errors", "Lipid Metabolism, Inborn Errors"
"Hip Dislocation, Congenital", "Hip Dislocation, Congenital"
"Blastomycosis", "Blastomycosis"
"Thrombophlebitis", "Thrombophlebitis"
"Psychophysiologic Disorders", "Psychophysiologic Disorders"
"Babesiosis", "Babesiosis"
"Dystonia", "Dystonia"
"Presbyopia", "Presbyopia"
"Candidiasis", "Candidiasis"
"Carotid Body Tumor", "Carotid Body Tumor"
"Cherubism", "Cherubism"
"Glioblastoma", "Glioblastoma"
"Arthropathy, Neurogenic", "Arthropathy, Neurogenic"
"TDP-43 Proteinopathies", "TDP-43 Proteinopathies"
"Pseudophakia", "Pseudophakia"
"Rubinstein-Taybi Syndrome", "Rubinstein-Taybi Syndrome"
"Neck Injuries", "Neck Injuries"
